o	The toddler enters the baseball stadium in a pram. She	swims a mile.	runs a mile.	looks delighted at posters.	hits a home run.	2
o	The girl jogs across the field as a soccer ball rolls toward the opponent's goal. The girl	does a victory dance because she has scored a goal.	leaves the field to get a drink of water from her water bottle.	receives a trophy for winning the game.	sprints to the ball and scores a goal.	3
o	A man is walking to the store to purchase flour for a cake that he is baking. He	mixes all of the ingredients in a bowl and puts them into the oven.	goes outside to pick flowers.	jumps across the busy highway.	finds the aisle and purchases a pound of it.	3
o	Someone examines herself in the mirror and smiles. Sitting on her bed, she	pours as the heroes even lighter.	tugs out her bonds.	stuffs her chair under the sink and looks through it.	glances at the alarm clock.	3
p	The man is at the podium of a spelling  bee. The man	kills all the bees.	presents the prize.	gives honey to all the children.	loves to eat honey.	1
o	The trophy did not fit in the bag. The trophy	was too heavy.	was too small.	was too gold.	was too big.	3
q	A woman owns one cat and two dogs. She	needs to feed all five pets everyday.	needs to feed all four pets everyday.	needs to feed all three pets everyday.	needs to feed all two pets everyday.	2
o	A gamer cracks his knuckles and looks at his tv. The gamer	looks at a road sign and follows it.	screams for help.	takes a bite from his hand.	picks up his controller.	3
o	The parched man could not find any water in the desert. He	ordered a soda at the vending machine	drank two gallons of water	collapsed	decided to eat some sand	2
o	I have a younger brother. He	is my favorite son.	does not have any siblings.	will be five when I am eight.	will be eight when I am five.	2
o	A man leaps through the air as the hurdle passes below him. The man then	calls his mom to tell her he is in a hurdling race.	lands on the track and stays in his lane attempting to edge past the other racers.	calls his mom to tell her he likes to leap.	calls his mom and tell her he just jumped a hurdle.	1
r	A man in red and white runs down a track and performs a high jump. The camera	is lowered and covered by a hand.	follows the athlete.	goes to the table and lands in time.	sprints down the track.	1
o	Molly was very hungry when she left work at the end of the day. Thus, Molly	ate her books.	ate her arm.	stopped at the grocery store.	ate her car.	2
o	A cat died in a car crash. His owner	felt sad for himself.	was angry at the perpetrators.	celebrated for the cat.	cried for the dog.	1
o	Thomas hates dogs. He goes to the animal shelter to adopt	a beagle.	a cat.	a husky.	a dog.	1
r	I observed the gymnast eating a donut in the park. I	did a backflip into the bakery and demanded that I have the same donut.	knew something was fishy when he grew to be ten times the size of a normal human.	did a flip off of a balance beam, landing perfectly.	asked him where he got it.	3
n	i forgot to bring my computer so i can not see your	programming course	gift	email	operating system	2
i	In the heat of the moment, he unfortunately	decided to go to Florida	made the wrong decision	went to sun	felt very good	1
n	I hardly have no money because I	am never rich	always have no money	am rich	am not rich	2
o	Although Tom was overwhelmed and thought that reading a thousand pages a week was unimaginable, he	was sent to the hospital because he became crazy.	shredded the books and burned them.	left school and found a job.	finished the task finally.	3
o	A hungry boy is greeted by a very friendly man. The boy	is told to stop being hungry by the man.	is given food and some money by the man.	is told to get lost by the man.	is harassed by the man.	1
	Kelly is a potato couch. She	needs to exercise more often.	rolls around.	recommended me this pretty couch.	is buying chips.	0
n	If Marry exercised every day, marry would be so fit. Marry	is fit.	is not fit.	does not exercise.	eats a lot.	1
o	I am on a walk in the park in the winter.	I pull my hat down over my ears.	I lay in the grass and bathe in the sun.	I look around and smell the flowers.	I stare at the leaves on the trees.	0
n	Unlike Bob, Sarah is smart. Bob	is smart.	is beautiful.	is unlikely.	is stupid.	3
o	A girl is reading a book on unicorns on her porch. The girl	flies through the door.	sees a unicorn in her backyard.	is approached by a fairy.	decides she likes dragons better.	3
o	The construction worker was reprimanded for not wearing his hard hat. He	understood the stupid risk he took.	wore it to the Oscar's afterparty.	wanted to let his hair flow down the tower.	forgot that his hat was at the game.	0
o	A group of children play in the middle of the street with the fire hydrant spraying. The firemen	wanted them to stay cool.	rescue a cat from a tree.	are shooting a calendar for a fundraiser.	help to put out the forest fire.	0
o	Steve said the test was easy. This caused Larry to	get a haircut.	study less.	kiss Steve.	eat the test.	1
o	Tina likes swimming, but it is freezing outside. Tina	sunbathes in the yard.	stays in home.	swims outside.	wears a bathing suit.	1
o	Bob was playing video games when he was supposed to be studying and heard his parents come home. Bob	stuffed himself full of cake.	will buy a lot of video games tomorrow.	threw the game controller out the window.	ran to his textbook.	3
o	Ketchup dates back as far as 1600 AD, when sailors traveling to China discovered a sauce called ketsiap. It	quickly changed ingredients to include mashed cotton and sweet pepper.	was made out of soy or oysters and didn't contain tomatoes.	began the transformation to today's sweet potato in the late 1700s.	was easy to make ketchup boats during that time.	1
p	The sun is frying me. I	want fries.	rolls on the ground.	will go to a fast food stand.	need sunscreen.	3
o	The family has a picnic. They	catch a squirrel for lunch.	eat sandwiches.	cut down an apple tree.	ask the waitress for two salads.	1
o	The printer got jammed after printing 20 documents at once. The printer	printed 20 more documents	documented the jam	likes toast with its jam	needs fixing	3
o	He is one of the famous singers in my country. He	could not sing very well.	may sing in a terrible way	could not sing in the midnight.	is not only a composer but a dancer.	3
p	A woman decided to check the weather. She	asked her TV to ask the local weatherman.	wrote out a check to it.	Looked outside to see the temperature.	checked her app.	3
o	John did not want to socialize with the other students, so he	performed well in his classes.	joined a student club.	went to a party.	sat at home alone.	3
o	The man was reading a book in the park. He	paused his movie.	was sitting on the ground.	parked his car on the book.	fought his librarian for her mercedes.	1
o	It was Christmas Eve and in the North Pole, Santa was	petting a camel.	getting ready to hibernate.	eating Rudolph's daughter for dinner.	loading his sleigh.	3
o	A fish swims in circles around its small tank. The fish	swims upstream.	does another lap.	is delicious.	are delicious.	1
o	Bob and his wife have a huge fight. That night, Bob	runs away from home.	rolls around in the grass.	sleeps on the couch.	peels an orange.	2
o	Ellie goes to the mall. Ellie	goes to the mall with dead Abe Lincoln.	rides her dog to the mall.	counts to 50.	buys a bag.	3
o	A girl starts hormone treatment. She	is thinking about going to school to become a police officer.	is transitioning.	wants to be on stage.	feels claustrophobic.	1
o	Rose is walking around her house looking for her pet cat. Rose	has no pets.	has a collar around her neck in case she gets lost.	is worried.	likes to play with yarn.	2
r	A large group of photographers watch and take photographs of the gymnast. The gymnast	is seen performing a game routine in front of the marching band.	stands on the hula bars and attempts back flips and jumps in the air.	chases after the gymnast and spins with the rake.	waves while spinning in a circle and then runs to the side of the gym floor.	3
o	A dog runs across a field as a frisbee flies through the air. The dog	Curls up next to the fire	Jumps, spins, and twirls	Is pooping on the ground	Goes and catches the frisbee	3
r	All my siblings are nice except Rob. Rob	is kind to me.	is always nice to me.	annoys me a lot.	is very sweet to me.	2
r	The girl confessed her love to the boy. The boy	came clean about how he ate all the cookies	ran downstairs to open the door	ran to his room to check the letters to see whether or not he was rejected	gave an indefinite response about his feelings	3
o	we are from different countries, i am from china and she is from	japan	china	beijing	shanghai	0
o	The girl rides the horse as fast as she can. She	puts on her blinker and merges onto the freeway.	pets her dog every hour, religiously.	has to reach her parents' house by midnight.	plays catch with her friend.	2
p	I fell for this girl I met last weekend. She	wasn't interested.	picked me up	attacked me.	ran away.	0
n	I like all chocolates except Toblerone. I	hate Toblerone.	Love Toblerone.	like trees.	like Northwestern.	0
i	I have a paper thin blanket over me. It	is not too warm.	feels extremely warm.	makes me some hot chocolate.	holds paper.	0
o	The man enter his house. The man	can't find the keys to unlock the door.	goes to school at his university.	eats the garbage.	takes his shoes off.	3
o	The dog in the park barked at the intruder. The dog	chased a squirrel.	dug a hole in the park.	ran up to him.	chased his tail.	2
q	Tom is in first place and 11 people pass him. Tom	is in 1st place	in the lake	is in twelfth	is in 11th place	2
o	Brian is going on a date with Jacob, Jenny's brother. Jenny	is happy to see them together.	is two years younger than Jacob.	likes to go on dates with people.	is going on a date with another Brian.	0
p	Two kids are at the park. They	jump rope.	park their cars and go inside.	don't know how to parallel park.	go swimming in the sandbox.	0
p	There was a crane by the lakeside. The crane had	a phone.	a computer in it.	beautiful feathers.	a man operating it.	2
i	Sally asked Tom not to have a cow, but Tom	could not help but overreact.	desired nothing more than large mammals.	hates Sally.	needs cows in his life.	0
o	Jenny is a famous clothing designer and model. She	is an expert in her field.	is not beautiful.	is an assistant to famous clothing designers and models.	has bad body image.	0
o	The medical diagnostic test came back negative. The patient	is relieved.	wrote a bad essay.	took an examination.	answered correctly.	0
o	I tried to maintain the facade that I had not lost my job. My father	saw through the ruse.	offered to give me his hammock.	told me to walk our three-headed dog.	took my temperature with telekinesis.	0
i	Sally gave Monica the cold shoulder after she made fun of her last week. Sally	ignored Monica.	was cold and covered her shoulders to keep herself warm.	hung out with Monica.	had fun with Monica.	0
o	Bob is playing squash with his girl friend and decides to get dinner. He	starts texting his girl friend.	makes a meal with his dog.	buys squash and makes a meal out of it.	eats his racket.	2
o	Ellie got fired. Ellie	dies in a fire	starts a forest fire	looks for a new job	eats fire	2
n	The dog cannot bark. The dog	gets surgery for its throat.	barks quietly.	barks loudly.	barks.	0
o	A man vacuums his carpet. His	parents are visiting soon	living room couch is very comfortable.	apartment has very reasonable rent.	windows are very dirty.	0
o	Joseph is short. He	is tall.	is under 5 feet.	has no hair.	is not athletic.	1
o	Woman is laying on the floor doing abs. the woman	is doing static bike on the floor.	looks around and wraps her baton around the neck.	smiles and stands in front of a car.	is in a guitar with her dog.	0
o	After a long day of work, Frank just wanted to sit on the couch and watch TV. As he sat down and picked up the remote	he heard his kids calling his name for homework help so he ran and hid.	the TV picked up the remote.	the chair picked up the TV.	the tv picked up the chair.	0
o	I woke up for breakfast. My dad was cooking this morning. I could smell	the flowers in the town park	the bacon	carbon monoxide	the tension	1
o	A man hangs at the edge of a cliff. He	does a pull-up with one finger.	falls down on purpose.	climbs up back onto the ledge.	jumps up onto the top of the Mt. Everest with a single leap.	2
o	Down by the bank, there were many turtles. They	need money from the locked car.	want my great grandma's pie recipe	will take my best friend.	want food from my bag.	3
o	Two leaves fall into the stream. The water	drips from the faucet.	is starting to boil the pasta.	makes the road very slippery.	flows around the rocks.	3
i	Ted was on cloud nine after his date. He	had climbed a very long ladder to get this high.	had not been this happy in a very long time.	was on a flight back home to Vermont.	did not like the other eight clouds.	1
o	The lion attacks the deer. The lion	is wounded.	dies.	bites its neck.	battles the deer for hours.	2
o	I applied to Northwestern University. They	offered to pay for my tuition in full provided I solved P vs. NP by the end of my undergraduate studies.	accepted me because I bought the rights to the land where the University is located.	accepted me because I stood out from the other applicants.	accepted me because I had the exact same DNA as one of the original founders.	2
o	I can't believe that after waking up, all he wanted	after drinking coffee was a glass of orange juice.	to do was wake up.	was a hearty chuckle.	was more sleep.	3
o	The man had to wait in line on a customer service call. He	called on other customers to call on his wife.	was trying to sleep.	serviced his car.	was holding for a long time.	3
o	A group of sailors are in a race yacht and there is a massive storm. They	watch the beautiful calm waters of the Pacific Ocean.	try to balance the boom and the mainsail.	prepare the fishing equipment to catch fish.	watch the beautiful sunset on the hull.	1
o	A man is sitting on a park bench peeling a banana.  He	throws the peel hundreds of yards away.	re-affixes the peel and returns the banana to the grocery store.	tosses the peel into the trash can and begins eating.	eats the peel and sets the banana on fire.	2
q	The children divided 5 by 5. They held up	1 finger.	eleven fingers.	13 fingers.	12 fingers.	0
i	While recognizing that he lived in a dog-eat-dog world, John nonetheless	was not comfortable being ruthless.	did not own a pet.	felt compelled to lie to the police.	had no appetite for dog.	0
o	Joseph wants to know the harm of smoking cigarettes. He	knows the harm of smoking cigarettes.	asks cigarettes about the harm of smoking cigarettes.	goes out and tries smoking a cigarette.	does research on the effects of tar.	3
n	Tina can not cook. Tina	plans to cook a meal for her mother.	can cook.	cooks a big meal for her friends.	always goes to restaurants to have dinner.	3
o	Martha is making breakfast. Martha	eggs her house	cooks up a hot track in the studio	beats some eggs	eggs her kitchen	2
o	The large, strange dog tackled the man from behind. The man	caught fire.	backflipped three times and entered the olympics.	covered his head and rolled up in a ball.	pet the dog.	2
o	The woman and her daughter were happily strolling through the park. The woman	gave people passing by dirty looks.	yelled at her daughter for talking.	turned around and went home.	was smiling.	3
i	A man lost a bet to his friend. His friend	told him to pony up the cash.	met his birth mother.	gave him a high five.	was diagnosed with a terminal disease.	0
o	There is a fly in the house and Joseph wants to kill it. He	flies to Korea without any flies.	tells the fly to kill himself.	kills a wizard so that he can fly.	sprays insect spray in the house.	3
o	The cat runs across a field. It	scores a point.	scores a touchdown.	circles the area.	hits a home run.	2
o	An astronaut returns home from his year-long space mission. He	floats off into space.	hugs his wife and daughter.	does a backflip and lands on Pluto.	watches Michael Jackson videos and ends up on the moon.	1
o	A painter picks up their paintbrush. They	set up their canvas, which is shaped like a four-dimensional paintbrush.	mix their paints, walk outside, and throw their paintbrush.	visit the art museum, eat a burrito, and step on their paintbrush	imagine their next masterpiece.	3
o	I saw IBM Watson on TV the other night. I	thought Watson was scratching his nose too much.	ate some walnuts.	am feeling hungry.	don't watch Jeopardy often but this was a software outperforming a human being!	3
o	John scored the wrong soccer goal. His team	gave him ice cream.	cheer him on!	was very angry at him.	held him on their shoulders.	2
i	Bill knew he shouldn't burn bridges with his ex girlfriends. Bill	set bridges on fire.	cooked marshmallows during a camping trip.	continued to work on his relationships with them.	saw a car on fire under a freeway overpass.	2
o	After a powerful windup, Anna hurls the baseball toward the batter. The batter	jumps back to avoid being hit by the ball.	catches the ball.	throws the bat at Anna.	drops the bat and runs out of the stadium.	0
q	The fifth letter in the alphabet is	a	c	e	b	2
o	She is a very patient person. She	has an illness that must be treated.	is at the hospital with a doctor.	always takes the time to understand someone else's perspective.	takes a long time to do simple things.	2
o	He chews some gum and looks resentfully around the bar. He	arrives two rows shots.	takes in the usual collection of festive social drinkers out enjoying a christmas drink.	is on his coffee table.	lets go of a boom looking from the school turret.	1
o	I enjoy seeing my enemies fail. The	high school musical proceeded without fail.	dog stood next to its owner and let the children pet its head.	schadenfreude is real.	nice lady at the counter gave me a burrito.	2
o	Juice was brutally hitting Nicole when she called emergency line. He	did the laundry	fed the kids	loved noodles	cleaned up the room immediately	3
i	I scared my friend by suddenly tapping her on the shoulder. She	jumped out of her skin.	was like a bull in a china shop.	called the mafia.	threw me 600 feet away.	0
o	The dog is running. The dog	buys running shoes.	buys a hot dog.	gets tired.	isn't running.	2
o	The girls were unable to attend the school dance. The girls	organized the school dance.	were busy.	had a lot of free time.	finished their homework.	1
i	Antifax drives his numerous slaves to auction. Antifax	asks them if they would like some lemonade.	signals left to change lanes.	lives with the weight of the blood on his hands.	is very hungry.	2
o	Larry watched a video while doing his homework. Larry	took a long time finishing because he was distracted.	turned off his homework.	turned in the video for a grade.	cancelled school.	0
o	Most academics are familiar with the website Google Scholar. It	is concerned about your health and you should be responsible	is the go-to place for searching publications	has some health issues but it doesn't want to get treated	is smart and won many awards	1
p	A plant that makes green paint is a	tree.	ground.	factory.	informant.	2
o	A pride of lions closed in on gazelle along a riverbed. They then	prepared the dining table	killed and ate its carcass	sunbathed and purred along the riverbed	drank water in the river with the gazelle	1
o	A remote falls between the cushions. The remote	moans in pain.	asks for help.	changes the channel.	speeds up.	2
o	Switzerland is a good place for vacations. So, we should	visit Switzerland.	not plan our vacation in Switzerland.	not go to Switzerland for our vacations.	buy Switzerland.	0
o	A bird flies into a baseball stadium. It	runs to first base.	swings a bat.	gets hit by a baseball.	hits a home run.	2
o	When I was young I had a rabbit. The rabbit	stayed young forever	was a math genius	snores a lot in the night.	fell in love with my dog	2
r	The students are taking a math class, their teacher	teaches them to swim.	asks them to write an article about politics.	talks about the story of Thomas Bayes.	regards Shakespeare one of the greatest mathematicians.	2
o	The boys could barely take their eyes off the football game on the television. The boys	turned the television off.	hate football.	changed the channel.	were cheering for the Bears.	3
o	This shirt is too expensive, and I don't really want it. I	trip and fall over.	buy it anyways because I'm rich.	don't buy it because I don't have enough money.	go eat a pizza.	2
n	The frog has broken legs and cannot jump. It	jumps.	hops.	sits and waits for its mother to bring it food because it can not move.	stretches its legs and jumps.	2
o	The college student went to the library to study with the group. The student	went on a date with a student	burned a lot of the books	got in an argument with his partners	played videogames for the rest of the hour	2
o	A musician is sitting on stage singing and playing the guitar. He	really hates music.	has a really bad voice.	feels the energy of the audience.	eats his guitar.	2
o	The dead tree was going to fall on the house. The homeowner should	give the tree love.	move to a different house.	call the cops.	cut the tree down.	3
o	The barista always had to get up early on Saturdays. She	threw a baseball back and forth with her friend.	arrived at work and began to brew coffee.	prepared to start the race.	got into the left hand turn lane and merged into traffic.	1
o	My brother keeps stealing the toilet paper. I think	he believes every house is red.	He got a new job.	he's feeling blue.	he has no money.	3
o	A woman gets to work early and drops off her briefcase. She then	microwaves her lunch.	drives home through traffic.	lays down to watch a favorite show.	makes small talk at the office.	3
o	A dog jumps in the air. He	is on a planet with lower gravity.	is shooting a commercial for Air Jordans.	is excited that Stacey is home from college.	has asked to be cast as the new Air Bud.	2
o	Anne got hitched. She wore a beautiful dress and was surrounded by her friends and family. She ate a	carrot cake.	birthday cake.	wedding cake.	hot dog.	2
o	At night, a dog is sleeping out of building. It	sleeps with its family.	is eating food.	leaps through the air and catches the frisbee in its mouth.	is trying to catch a rabbit.	0
o	His wallet was stolen. He	asked the thief to catch the police.	thought the thief is clever.	blamed his careless.	asked the thief to go away.	2
o	I crashed my car and broke my arm so I called	a doctor.	a friend.	a lawyer.	a mechanic.	0
o	Joe, Maria, and their dog walked towards the restaurant when suddenly,	a police officer gave them a citation because restaurants are illegal.	a police officer gave them a citation for the dog to eat as a treat.	a police officer gave them a citation for jaywalking.	a police officer gave them a citation for looking strange.	2
p	Unable to go, Sarah decided to take a raincheck. Sarah	will check on the rain	wonders if it's wet outside	will see if it's raining outside	will reschedule the event	3
o	A girl mixed in flour, sugar, and vanilla in a bowl. She	mixes in more gasoline	picks her nose	eats soup	puts it in the oven	3
o	A baker is baking a cake. He	follows a recipe from the lost city of Atlantis for the cake.	makes frosting and plays sudoku with the cake.	pre-heats the oven.	mixes flour, raw chicken and pesto into the cake.	2
p	They went to a bar. At the bar, they bought a flight	for some escaped convicts.	of birds.	to another country.	of beers.	3
o	Drake likes to sing and rap. He	wraps a present.	comes out with a new album.	jumps on a pegasus.	knocks on the door.	1
n	He does not want to hurt his girlfriend. He	punched his girlfriend	fights to his girlfriend	lied to his girlfriend	rides a horse	2
q	I have a younger brother. I	have flown farther than he has.	will be forty when he is thirty.	am a mother of three alpacas.	will be thirty when he is forty.	1
o	A baby is crying. His mother	is laughing at him	likes him	is his mother	can't sleep	3
o	The elephant roamed the savannah with its children. The elephant	drove across the desert with tourists visiting for a safari.	desperately needed to find a bathroom.	desperately needed to find food.	made a startled noise when it suddenly found itself in a children's book store.	2
r	Bob has gathered in the crowd near the starting line to watch the runners run the race. He	will cheer the runners on.	will start running the race.	will go home and play chess.	will advertise his product for athletes.	0
i	Kelly is about to get on stage and perform.	Her friend says "Break a leg!"	Her friend calls.	She's grounded for coming home late last night.	She walks in circles.	0
o	A boy is at the zoo. He	goes to the unicorn exhibit.	gets lost and an employee helps him find his mom.	plays tag with the monkeys.	feeds the tigers from his hand.	1
r	Percy's cat walks through the corridor. The cat	found his tail where he left it	leaps into my arm and starts licking my hand	is now facing a big decision	was enjoying the party thrown in his honour	1
o	A dog wags his tail. He is	dog dog dog.	barking like a human.	a very happy dog.	a dog who speaks although this dog has more dog features than most dogs.	2
o	The librarian hands the student a book. The librarian	doesn't want the student to read the book.	recommends the book.	tells the student's teacher that the student can't read.	wants the student to throw the book at her.	1
o	Josie's computer has a virus. She should	break her laptop so she doesn't have a virus anymore	get it fixed from a store	ignore the virus and risk her information	demand her friends to fix is for her	1
o	A very friendly neighborhood woman is mowing the lawn when a child walks nearby. The woman	picks up a nearby potted plant and throws it on the floor.	berates the child for walking nearby while she is mowing the lawn.	offers some of her priceless wine to the minor.	smiles and says hello.	3
o	Jasmine was born in the USA but grew up in Scotland and then Germany. She most recently lived in	Xiamen	Saarbrucken	Philadelphia	Edinburgh	1
i	Most march madness games come down to the wire. So	they are stupid	they are hard to predict	they are easy to predict	they are a waste of time	1
o	A telephone was ringing in the darkness — a tinny, unfamiliar ring. The telephone	doesn't exist	was picked up by no one	may have cried all night	flew as high as possible	1
o	A dog runs across a field as a frisbee flies through the air. The dog	then answers his cell phone as the frisbee sails by.	then skids to a stop across the grass as dog is bitten into by the frisbee.	then skids to a stop across the turf as he successfully chomps down on the disc.	then stops to lap water out of the water cooler.	2
